t,steer,gyro_flu,vx,arm,RF_rpm,RF_cur,FL_rpm,FL_cur,RR_rpm,RR_cur,RL_rpm,RL_cur
2.3,0.0,-0.0006,0.0,1,0,0.11566162109375,0,0.35791015625,0,0.056854248046875,0,-0.24267578125
2.32,0.0,-0.0011,0.0,1,0,0.061187744140625,0,0.10198974609375,0,0.10986328125,0,-0.0806884765625
2.34,0.0,-0.0014,0.0,1,0,-0.1715087890625,0,0.296630859375,0,0.1361083984375,0,-0.0171356201171875
2.36,0.0,0.0,0.0,1,0,-0.1715087890625,0,0.283935546875,0,0.138427734375,0,-0.1611328125
2.38,0.0,-0.0015,0.0,1,0,-0.1708984375,0,0.240966796875,0,-0.0880126953125,0,-0.099853515625
2.4,0.0,-0.0006,0.0,1,0,0.253173828125,0,0.1573486328125,0,0.103515625,0,0.2171630859375
2.42,0.0,0.0006,0.0,1,0,0.253173828125,0,0.2027587890625,0,-0.07940673828125,0,-0.0382080078125
2.44,0.0,0.0004,0.0,1,0,-0.06683349609375,0,-0.172119140625,0,0.13232421875,0,0.1602783203125
2.46,0.0,-0.0007,0.0,1,0,-0.1417236328125,0,0.34228515625,0,0.08660888671875,0,-0.1834716796875
2.481,0.0,0.0002,0.0,1,0,-0.20458984375,0,0.54052734375,0,-0.0919189453125,0,-0.03533935546875
2.5,0.0,0.0004,0.0,1,0,0.145751953125,0,0.259521484375,0,0.058563232421875,0,0.0916748046875
2.52,0.0,-0.0002,0.0,1,0,-0.134033203125,0,0.53515625,0,0.1201171875,0,0.054443359375
2.54,0.0,-0.0008,0.0,1,0,0.039031982421875,0,0.53515625,0,0.07977294921875,0,0.1353759765625
2.561,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.581,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.6,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.62,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.64,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.661,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.68,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.701,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.721,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.74,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.76,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.78,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.8,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.82,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.84,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.86,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.88,0.0,-1e-04,0.0,1,0,-0.11895751953125,0,0.12237548828125,0,0.1256103515625,0,-0.081298828125
2.902,0.0,-0.0005,0.0,1,0,0.09478759765625,0,0.2646484375,0,0.1312255859375,0,-0.199951171875
2.92,0.0,-0.0004,0.0,1,0,0.06939697265625,0,0.1356201171875,0,-0.078369140625,0,0.2176513671875
2.941,0.0,-0.0007,0.0,1,0,-0.0231475830078125,0,0.58837890625,0,0.105712890625,0,0.1881103515625
2.961,0.0,-0.0013,0.0,1,0,-0.006221771240234375,0,0.2222900390625,0,0.105712890625,0,-0.037994384765625
2.98,0.0,0.0011,0.0,1,0,-0.016632080078125,0,0.415771484375,0,-0.10858154296875,0,0.1422119140625
3.0,0.0,-0.0012,0.0,1,0,-0.2012939453125,0,0.4814453125,0,0.06268310546875,0,0.20068359375
3.02,0.0,-0.0005,0.0,1,0,-0.05615234375,0,0.259033203125,0,0.06268310546875,0,0.0521240234375
3.041,0.0,-0.0008,0.0,1,0,0.1607666015625,0,0.333251953125,0,0.06732177734375,0,0.0218505859375
3.06,0.0,0.0002,0.0,1,0,0.10626220703125,0,0.12646484375,0,-0.0963134765625,0,0.07379150390625
3.08,0.0,-0.0006,0.0,1,0,-0.099365234375,0,0.4072265625,0,-0.10986328125,0,0.264404296875
3.1,0.0,-0.0007,0.0,1,0,0.1942138671875,0,0.0623779296875,0,-0.083740234375,0,-0.255859375
3.12,0.0,-0.0004,0.0,1,0,-0.103759765625,0,0.292724609375,0,-0.04315185546875,0,0.2091064453125
3.14,0.0,-0.0006,0.0,1,0,0.1705322265625,0,0.424072265625,0,0.139892578125,0,0.213623046875
3.16,0.0,-0.0008,0.0,1,0,-0.0290069580078125,0,0.576171875,0,-0.1029052734375,0,0.20654296875
3.18,0.0,0.0005,0.0,1,0,-0.14501953125,0,0.4267578125,0,0.11761474609375,0,0.1741943359375
3.2,0.0,-0.0005,0.0,1,0,-0.04498291015625,0,0.48876953125,0,0.07470703125,0,0.1279296875
3.22,0.0,-0.0004,0.0,1,0,-0.108642578125,0,0.07733154296875,0,-0.091552734375,0,-0.230712890625
3.241,0.0,0.0003,0.0,1,0,-0.1380615234375,0,0.41357421875,0,-0.08447265625,0,0.112060546875
3.26,0.0,-0.0005,0.0,1,0,-0.1380615234375,0,0.407958984375,0,-0.1104736328125,0,0.01342010498046875
3.28,0.0,-1e-04,0.0,1,0,0.25390625,0,0.3193359375,0,0.07855224609375,0,-0.05517578125
3.3,0.0,-0.0003,0.0,1,0,0.128173828125,0,0.337890625,0,0.07952880859375,0,-0.187255859375
3.32,0.0,-0.0007,0.0,1,0,0.128173828125,0,0.1383056640625,0,-0.13134765625,0,-0.2220458984375
3.342,0.0,-0.0007,0.0,1,0,0.233154296875,0,0.430419921875,0,-0.105712890625,0,0.2008056640625
3.36,0.0,-0.0005,0.0,1,0,-0.1575927734375,0,0.139404296875,0,-0.0701904296875,0,0.252685546875
3.38,0.0,1e-04,0.0,1,0,-0.165283203125,0,0.31689453125,0,-0.05206298828125,0,-0.244873046875
3.4,0.0,-0.0006,0.0,1,0,-0.10650634765625,0,0.478271484375,0,0.11395263671875,0,-0.0258331298828125
3.42,0.0,-0.0017,0.0,1,0,0.16796875,0,0.2061767578125,0,0.10101318359375,0,-0.10247802734375
3.44,0.0,-0.0006,0.0,1,0,0.038238525390625,0,0.2061767578125,0,-0.07562255859375,0,-0.043853759765625
3.461,0.0,-0.001,0.0,1,0,0.1068115234375,0,0.34033203125,0,0.07464599609375,0,0.181884765625
3.48,0.0,-0.0006,0.0,1,0,0.032501220703125,0,0.063232421875,0,0.1312255859375,0,-0.15576171875
3.5,0.0,-0.0007,0.0,1,0,-0.1273193359375,0,0.063232421875,0,0.0986328125,0,0.1654052734375
3.521,0.0,-0.0012,0.0,1,0,-0.0965576171875,0,0.43408203125,0,0.11175537109375,0,0.1578369140625
3.541,0.0,-0.0012,0.0,1,0,-0.10540771484375,0,0.04827880859375,0,-0.08203125,0,0.1810302734375
3.56,0.0,-1e-04,0.0,1,0,-0.14404296875,0,0.351318359375,0,0.06134033203125,0,0.1810302734375
3.583,0.0,-0.0007,0.0,1,0,0.0263824462890625,0,0.10638427734375,0,0.0635986328125,0,0.07373046875
3.601,0.0,0.0003,0.0,1,0,0.1654052734375,0,0.342041015625,0,0.1331787109375,0,0.1285400390625
3.62,0.0,-0.0012,0.0,1,0,-0.07049560546875,0,0.1756591796875,0,0.055694580078125,0,0.1285400390625
3.641,0.0,0.0004,0.0,1,0,0.11920166015625,0,0.3349609375,0,-0.09747314453125,0,0.08087158203125
3.662,0.0,0.0005,0.0,1,0,-0.1341552734375,0,0.4912109375,0,0.09344482421875,0,-0.30615234375
3.68,0.0,-0.0002,0.0,1,0,0.143310546875,0,0.2408447265625,0,-0.10296630859375,0,-0.061431884765625
3.7,0.0,0.0002,0.0,1,0,0.06390380859375,0,0.0635986328125,0,0.0906982421875,0,0.166259765625
3.72,0.0,-0.0006,0.0,1,0,-0.049224853515625,0,0.33056640625,0,0.1300048828125,0,0.131591796875
3.74,0.0,-1e-04,0.0,1,0,-0.09326171875,0,0.348388671875,0,0.1282958984375,0,0.25244140625
3.76,0.0,-0.0006,0.0,1,0,-0.2113037109375,0,-0.47607421875,0,-0.08551025390625,0,0.058868408203125
3.78,0.0,-0.0002,0.0,1,0,-0.11181640625,0,0.3203125,0,-0.104736328125,0,0.1192626953125
3.8,0.0,-0.0011,0.0,1,0,0.03399658203125,0,-0.1622314453125,0,-0.08392333984375,0,-0.036285400390625
3.82,0.0,-0.001,0.0,1,0,0.062164306640625,0,-0.197509765625,0,0.11248779296875,0,-0.06085205078125
3.842,0.0,-0.0008,0.0,1,0,0.062164306640625,0,-0.10198974609375,0,0.11248779296875,0,0.15673828125
3.861,0.0,-0.0007,0.0,1,0,0.0975341796875,0,0.32568359375,0,0.09552001953125,0,-0.1427001953125
3.882,0.0,-0.001,0.0,1,0,0.0975341796875,0,-0.094970703125,0,0.0634765625,0,-0.065185546875
3.904,0.0,0.0002,0.0,1,0,-0.11248779296875,0,-0.5341796875,0,0.10302734375,0,-0.0389404296875
3.921,0.0,0.0004,0.0,1,0,-0.19580078125,0,-0.168701171875,0,0.11968994140625,0,0.099365234375
3.941,0.0,-1e-04,0.0,1,0,-0.19580078125,0,-0.1192626953125,0,0.167236328125,0,0.164794921875
3.963,0.0,-0.0002,0.0,1,0,-0.17919921875,0,-0.1109619140625,0,-0.09521484375,0,0.152099609375
3.981,0.0,-1e-04,0.0,1,0,-0.038818359375,0,0.29833984375,0,0.08734130859375,0,-0.10333251953125
4.0,0.0,-0.0005,0.0,1,0,0.0081939697265625,0,-0.27978515625,0,0.1309814453125,0,-0.1319580078125
4.022,0.0,-1e-04,0.0,1,0,-0.024139404296875,0,0.167236328125,0,-0.04608154296875,0,-0.12005615234375
4.041,0.0,-0.001,0.0,1,0,-0.038238525390625,0,-0.1573486328125,0,-0.112548828125,0,0.21630859375
4.06,0.0,1e-04,0.0,1,0,0.1285400390625,0,0.0269927978515625,0,0.0902099609375,0,0.162841796875
4.08,0.0,-0.0016,0.0,1,0,-0.0703125,0,0.051055908203125,0,-0.050140380859375,0,0.059295654296875
4.1,0.0,-0.0006,0.0,1,0,-0.07366943359375,0,0.53173828125,0,-0.0614013671875,0,-0.013427734375
4.12,0.0,1e-04,0.0,1,0,-0.171142578125,0,-0.390869140625,0,-0.120361328125,0,0.1708984375
4.141,0.0,-0.001,0.0,1,0,0.1219482421875,0,-0.1917724609375,0,0.0712890625,0,-0.29296875
4.16,0.0,0.0002,0.0,1,0,0.1219482421875,0,-0.425048828125,0,0.1693115234375,0,0.1031494140625
4.181,0.0,-0.0011,0.0,1,0,0.110595703125,0,-0.246826171875,0,0.13671875,0,0.10791015625
4.2,0.0,-0.0002,0.0,1,0,-0.1044921875,0,-0.0399169921875,0,0.05224609375,0,0.15625
4.221,0.0,-0.0007,0.0,1,0,0.0791015625,0,-0.0399169921875,0,0.162109375,0,0.15625
4.241,0.0,-1e-04,0.0,1,0,-0.060455322265625,0,0.181640625,0,0.09857177734375,0,0.2139892578125
4.261,0.0,-0.0008,0.0,1,0,0.10247802734375,0,-0.36669921875,0,0.11956787109375,0,-0.059722900390625
4.281,0.0,-0.0006,0.0,1,0,-0.1505126953125,0,-0.34033203125,0,0.08111572265625,0,-0.004058837890625
4.302,0.0,-0.0009,0.0,1,0,0.1243896484375,0,-0.23828125,0,0.134033203125,0,-0.216064453125
4.321,0.0,-1e-04,0.0,1,0,0.1754150390625,0,-0.2379150390625,0,-0.0667724609375,0,-0.181640625
4.34,0.0,0.0003,0.0,1,0,0.031280517578125,0,-0.2379150390625,0,0.1358642578125,0,-0.28466796875
4.361,0.0,-0.0007,0.0,1,0,0.11285400390625,0,-0.1025390625,0,0.10455322265625,0,-0.139892578125
4.381,0.0,-0.0008,0.0,1,0,-0.1370849609375,0,0.252685546875,0,0.0797119140625,0,-0.1488037109375
4.401,0.0,1e-04,0.0,1,0,0.310546875,0,0.252685546875,0,-0.07794189453125,0,-0.010986328125
4.421,0.0,-0.0004,0.0,1,0,0.1805419921875,0,-0.296875,0,0.047393798828125,0,0.12744140625
4.44,0.0,1e-04,0.0,1,0,0.22021484375,0,-0.296142578125,0,0.124267578125,0,0.199462890625
4.461,0.0,-0.001,0.0,1,0,-0.140625,0,-0.467529296875,0,-0.08001708984375,0,0.1605224609375
4.481,0.0,-0.0013,0.0,1,0,0.159423828125,0,-0.156982421875,0,-0.057342529296875,0,-0.0849609375
4.5,0.0,0.0,0.0,1,0,-0.1187744140625,0,0.453857421875,0,0.133056640625,0,-0.0269927978515625
4.52,0.0,-0.0003,0.0,1,0,-0.058258056640625,0,0.072509765625,0,0.10577392578125,0,-0.0269927978515625
4.541,0.0,-1e-04,0.0,1,0,0.1348876953125,0,-0.65380859375,0,0.09259033203125,0,-0.31640625
4.562,0.0,0.0006,0.0,1,0,0.10736083984375,0,0.3251953125,0,-0.10986328125,0,-0.047210693359375
4.581,0.0,-0.0004,0.0,1,0,-0.141357421875,0,0.164794921875,0,-0.08929443359375,0,-0.047210693359375
4.6,0.0,1e-04,0.0,1,0,-0.1707763671875,0,0.301025390625,0,0.099853515625,0,-0.266845703125
4.62,0.0,-0.0009,0.0,1,0,-0.1728515625,0,0.258544921875,0,-0.07220458984375,0,-0.051605224609375
4.64,0.0,-0.0002,0.0,1,0,-0.2454833984375,0,0.303955078125,0,-0.0753173828125,0,-0.0237274169921875
4.661,0.0,-0.0009,0.0,1,0,-0.2244873046875,0,0.237548828125,0,0.10284423828125,0,0.0213470458984375
4.68,0.0,-0.0008,0.0,1,0,-0.17578125,0,0.11444091796875,0,-0.070556640625,0,-0.03082275390625
4.7,0.0,0.0,0.0,1,0,-0.1829833984375,0,0.195556640625,0,-0.070556640625,0,0.1357421875
4.723,0.0,-0.0012,0.0,1,0,-0.0653076171875,0,0.301513671875,0,0.07171630859375,0,0.2203369140625
4.74,0.0,-0.0011,0.0,1,0,0.215576171875,0,0.28515625,0,0.12274169921875,0,-0.32373046875
4.76,0.0,-0.0003,0.0,1,0,-0.03741455078125,0,0.0380859375,0,0.12274169921875,0,0.2032470703125
4.78,0.0,-0.0006,0.0,1,0,-0.14501953125,0,-0.395263671875,0,-0.0753173828125,0,0.14794921875
4.8,0.0,-0.0003,0.0,1,0,0.146240234375,0,-0.2978515625,0,0.1622314453125,0,-0.2386474609375
4.821,0.0,-0.0003,0.0,1,0,0.291015625,0,0.1494140625,0,0.11273193359375,0,-0.1634521484375
4.84,0.0,-0.0011,0.0,1,0,-0.171875,0,0.368408203125,0,-0.076416015625,0,0.034332275390625
4.86,0.0,-0.0002,0.0,1,0,0.197021484375,0,0.449951171875,0,-0.08575439453125,0,-0.03253173828125
4.88,0.0,-0.0003,0.0,1,0,0.10601806640625,0,-0.2861328125,0,0.148193359375,0,0.0499267578125
4.9,0.0,-0.0014,0.0,1,0,0.172607421875,0,0.6171875,0,-0.07220458984375,0,-0.2626953125
4.92,0.0,-0.0003,0.0,1,0,-0.176513671875,0,0.0699462890625,0,0.10601806640625,0,-0.1893310546875
4.94,0.0,-0.0009,0.0,1,0,-0.09912109375,0,0.411376953125,0,0.1038818359375,0,0.0294189453125
4.96,0.0,-0.0008,0.0,1,0,-0.1783447265625,0,0.403076171875,0,0.12017822265625,0,0.12359619140625
4.98,0.0,-0.0004,0.0,1,0,0.2288818359375,0,0.200927734375,0,0.09765625,0,-0.254638671875
5.001,0.0,-0.0002,0.0,1,0,0.2288818359375,0,-0.7431640625,0,0.0794677734375,0,-0.1708984375
5.022,0.0,-0.0009,0.0,1,0,-0.139892578125,0,0.245849609375,0,0.09442138671875,0,-0.2484130859375
5.042,0.0,-0.0006,0.0,1,0,0.235595703125,0,-0.102783203125,0,0.075927734375,0,0.13330078125
5.064,0.0,0.0,0.0,1,0,0.235595703125,0,-0.31201171875,0,0.13671875,0,-0.0308380126953125
5.081,0.0,-0.0005,0.0,1,0,0.1778564453125,0,0.333740234375,0,0.141357421875,0,-0.038299560546875
5.1,0.0,-0.0005,0.0,1,0,0.031158447265625,0,0.10791015625,0,0.0797119140625,0,0.175537109375
5.121,0.0,-0.0008,0.0,1,0,-0.194580078125,0,-0.1961669921875,0,0.1007080078125,0,0.1409912109375
5.143,0.0,-0.0,0.0,1,0,-0.11102294921875,0,0.11175537109375,0,-0.09100341796875,0,-0.315673828125
5.161,0.0,-0.0005,0.0,1,0,-0.057891845703125,0,0.1622314453125,0,0.11981201171875,0,0.1065673828125
5.18,0.0,-0.0002,0.0,1,0,0.051971435546875,0,0.1622314453125,0,0.09088134765625,0,0.0457763671875
5.201,0.0,-0.0004,0.0,1,0,-0.1722412109375,0,-0.316162109375,0,0.1990966796875,0,-0.30615234375
5.221,0.0,-0.0007,0.0,1,0,0.2137451171875,0,-0.53955078125,0,-0.056121826171875,0,-0.08282470703125
5.241,0.0,-0.0005,0.0,1,0,0.1851806640625,0,-0.53955078125,0,-0.088134765625,0,0.158935546875
5.262,0.0,0.0003,0.0,1,0,0.2196044921875,0,0.1546630859375,0,-0.07440185546875,0,0.158935546875
5.281,0.0,-0.0006,0.0,1,0,-0.12017822265625,0,-0.293701171875,0,0.11700439453125,0,-0.08154296875
5.3,0.0,0.0005,0.0,1,0,0.08489990234375,0,0.42138671875,0,0.11700439453125,0,-0.08154296875
5.321,0.0,-0.0017,0.0,1,0,-0.045867919921875,0,0.473876953125,0,0.06573486328125,0,0.16748046875
5.346,0.0,-0.0003,0.0,1,0,-0.12310791015625,0,-0.44677734375,0,-0.07098388671875,0,0.047271728515625
5.36,0.0,1e-04,0.0,1,0,0.1182861328125,0,-0.39013671875,0,0.09442138671875,0,0.047271728515625
5.381,0.0,-0.0002,0.0,1,0,-0.098388671875,0,-0.467041015625,0,0.1427001953125,0,-0.209228515625
5.402,0.0,-0.0002,0.0,1,0,-0.1160888671875,0,-0.221435546875,0,0.12841796875,0,0.09686279296875
5.42,0.0,1e-04,0.0,1,0,-0.0088348388671875,0,0.072509765625,0,0.1005859375,0,0.1478271484375
5.441,0.0,-0.0003,0.0,1,0,-0.204345703125,0,0.18896484375,0,0.1131591796875,0,0.0188140869140625
5.46,0.0,-0.0004,0.0,1,0,-0.1641845703125,0,0.33154296875,0,-0.09100341796875,0,-0.093994140625
5.482,0.0,-0.0017,0.0,1,0,-0.197265625,0,0.30322265625,0,-0.08624267578125,0,0.1376953125
5.503,0.0,-0.0003,0.0,1,0,-0.164794921875,0,0.07275390625,0,0.154052734375,0,0.1353759765625
5.521,0.0,-0.0004,0.0,1,0,-0.164794921875,0,0.33349609375,0,0.154052734375,0,0.08489990234375
5.54,0.0,0.0003,0.0,1,0,-0.127197265625,0,0.395263671875,0,0.1300048828125,0,-0.1712646484375
5.56,0.0,-1e-04,0.0,1,0,-0.1324462890625,0,-0.2042236328125,0,0.11181640625,0,0.1624755859375
5.58,0.0,0.0002,0.0,1,0,0.09417724609375,0,0.52197265625,0,0.1431884765625,0,0.1541748046875
5.6,0.0,-1e-04,0.0,1,0,0.10711669921875,0,-0.55078125,0,0.0972900390625,0,-0.213623046875
5.62,0.0,-0.0009,0.0,1,0,-0.0526123046875,0,0.478759765625,0,-0.06829833984375,0,0.199951171875
5.643,0.0,-0.0012,0.0,1,0,-0.1416015625,0,0.3369140625,0,0.1326904296875,0,0.1802978515625
5.661,0.0,-0.0008,0.0,1,0,-0.06915283203125,0,0.54345703125,0,0.103515625,0,0.2069091796875
